Actual_Profit,Target_Profit,Actual_Revenue,Target_Revenue,Actual_Cost,Target_Cost,Stock Wastage,Total Stock,Area_Code,Trans_Date,MenuID
287,230,562,590,238,250,78,1190,815,01/07/2019,2
207,170,373,390,154,160,49,833,847,01/07/2019,3
357,340,672,800,291,330,96,1742,630,01/07/2019,5
232,220,527,620,266,300,74,1819,815,01/07/2019,6
356,240,672,590,291,250,96,1742,641,01/07/2019,8
207,150,373,330,154,130,49,833,563,01/07/2019,9
230,150,527,460,266,220,74,1819,563,01/07/2019,11
272,170,597,520,270,230,102,1834,515,01/07/2019,12
23,30,60,60,25,20,7,854,712,01/07/2019,1
12,20,74,70,34,30,10,1010,319,01/07/2019,2
17,20,54,50,23,20,7,605,712,01/07/2019,3
18,20,49,50,20,20,5,808,712,01/07/2019,5
43,40,43,50,0,0,0,559,563,01/07/2019,6
-1,10,140,120,59,50,53,338,636,01/07/2019,8
-17,0,167,140,120,100,37,1334,660,01/07/2019,9
23,30,102,90,44,30,14,258,314,01/07/2019,11
1,0,88,70,40,30,15,219,816,01/07/2019,12
0,0,81,70,36,30,13,252,417,01/07/2019,13
43,40,167,170,76,80,28,613,314,01/07/2019,2
44,40,131,130,60,60,18,1070,314,01/07/2019,3
44,40,86,100,35,40,9,894,660,01/07/2019,5
48,50,95,110,39,40,10,845,314,01/07/2019,6
12,20,44,30,18,10,5,486,513,01/07/2019,8
22,40,56,50,23,10,6,868,937,01/07/2019,9
144,100,283,250,114,90,37,822,740,01/07/2019,11
177,110,333,290,141,120,43,692,419,01/07/2019,12
15,30,114,130,51,50,19,419,614,01/07/2019,6
28,40,109,110,47,40,15,420,513,01/07/2019,1
25,30,84,80,34,30,10,432,234,01/07/2019,2
-12,0,94,90,39,40,36,517,567,01/07/2019,3
112,120,288,340,145,160,40,1304,216,01/07/2019,5
40,40,103,90,39,30,12,380,262,01/07/2019,8
80,60,143,120,59,50,16,870,262,01/07/2019,9
29,10,89,70,36,30,11,462,262,01/07/2019,11
-8,0,112,90,47,40,42,622,715,01/07/2019,12
50,60,114,130,50,50,16,587,715,01/07/2019,6
25,20,132,130,59,60,22,403,262,01/07/2019,1
44,60,294,310,124,130,112,717,608,01/07/2019,2
98,80,225,230,97,100,32,575,262,01/07/2019,3
77,90,187,220,86,90,26,1081,715,01/07/2019,5
44,40,167,130,76,50,28,613,860,01/07/2019,9
46,40,131,100,60,40,18,1070,959,01/07/2019,10
44,50,86,90,35,30,9,894,959,01/07/2019,11
21,20,51,50,20,20,5,814,860,01/07/2019,13
-7,20,112,110,47,40,42,622,475,01/07/2019,5
22,20,99,90,43,40,14,388,860,01/07/2019,6
104,90,223,210,90,80,29,1148,203,01/07/2019,2
50,30,114,80,50,30,16,587,352,01/07/2019,8
26,30,132,100,59,40,22,403,352,01/07/2019,9
76,50,187,140,86,60,26,1081,239,01/07/2019,10
57,50,109,110,45,40,12,885,772,01/07/2019,11
80,70,143,150,59,60,16,870,239,01/07/2019,13
44,60,294,290,124,110,112,717,239,01/07/2019,5
98,80,225,220,97,90,32,575,754,01/07/2019,6
144,120,283,270,114,100,37,822,305,01/07/2019,2
178,130,333,310,141,130,43,692,754,01/07/2019,3
15,20,114,80,51,30,19,419,774,01/07/2019,9
22,30,56,60,23,20,6,868,413,01/07/2019,11
12,20,44,40,18,10,5,486,774,01/07/2019,13
10,20,110,100,39,30,36,560,413,01/07/2019,5
112,100,288,280,145,130,40,1304,339,01/07/2019,7
778,560,659,630,52,40,17,-1493,978,01/07/2019,2
0,10,81,60,36,20,13,252,603,01/07/2019,9
23,30,60,60,25,20,7,854,603,01/07/2019,11
43,30,43,40,0,0,0,559,603,01/07/2019,13
-1,10,140,130,59,50,53,338,603,01/07/2019,5
0,10,88,80,40,30,15,219,603,01/07/2019,7
68,70,150,140,61,50,19,329,603,01/07/2019,1
59,60,159,150,64,60,21,467,603,01/07/2019,2
536,310,786,610,270,200,102,1781,516,01/07/2019,9
-226,-110,196,150,260,190,80,3076,914,01/07/2019,10
190,160,309,330,127,130,35,1007,212,01/07/2019,11
153,120,254,270,104,110,29,952,914,01/07/2019,12
135,120,228,240,94,90,26,608,631,01/07/2019,13
-367,-240,76,70,162,150,147,2321,347,01/07/2019,5
251,190,541,530,266,250,74,1355,631,01/07/2019,7
511,370,904,860,364,340,127,2654,716,01/07/2019,2
44,40,105,100,46,40,15,587,337,01/07/2019,8
43,40,167,160,76,70,28,613,985,01/07/2019,9
50,50,98,120,40,50,11,843,337,01/07/2019,2
80,90,143,180,59,70,16,870,504,01/07/2019,3
-8,0,112,90,47,40,42,-395,225,01/07/2019,4
41,30,103,80,39,30,12,380,318,01/07/2019,5
29,20,89,70,36,30,11,462,225,01/07/2019,6
23,20,60,50,25,20,7,854,505,01/07/2019,8
14,20,74,70,34,30,10,1010,505,01/07/2019,9
61,70,159,200,64,80,21,467,505,01/07/2019,2
-15,10,167,210,120,150,37,1334,505,01/07/2019,3
1,10,88,70,40,30,15,-258,505,01/07/2019,4
-1,0,140,120,59,50,53,338,505,01/07/2019,5
25,20,102,80,44,30,14,258,505,01/07/2019,6
26,30,132,130,59,50,22,403,580,01/07/2019,8
44,60,294,290,124,110,112,717,405,01/07/2019,9
39,40,93,110,41,50,13,592,580,01/07/2019,2
22,40,56,70,23,20,6,868,918,01/07/2019,3
177,110,333,280,141,120,43,-942,405,01/07/2019,4
12,20,44,30,18,10,5,486,918,01/07/2019,5
142,100,283,240,114,90,37,822,405,01/07/2019,6
28,30,109,100,47,40,15,420,214,01/07/2019,8
26,30,84,80,34,30,10,432,254,01/07/2019,9
284,290,562,700,260,320,80,1319,972,01/07/2019,2
98,110,197,240,87,100,28,564,806,01/07/2019,3
41,40,130,110,52,40,17,-456,682,01/07/2019,4
155,120,254,220,104,80,29,952,979,01/07/2019,5
135,90,228,190,94,80,26,608,254,01/07/2019,6
23,30,102,70,44,20,14,258,801,01/07/2019,12
1,20,88,60,40,20,15,219,435,01/07/2019,13
66,60,150,130,61,50,19,329,435,01/07/2019,8
61,60,159,140,64,50,21,467,435,01/07/2019,9
-17,-10,167,140,120,100,37,1334,801,01/07/2019,10
0,10,140,90,59,30,53,338,801,01/07/2019,11
44,60,131,160,60,70,18,1070,801,01/07/2019,1
22,40,99,120,43,50,14,388,435,01/07/2019,2
43,70,167,210,76,90,28,613,435,01/07/2019,3
50,50,95,90,39,30,10,845,435,01/07/2019,4
44,40,105,100,46,40,15,587,435,01/07/2019,5
43,40,86,80,35,30,9,894,435,01/07/2019,6
135,80,228,150,94,60,26,608,707,01/07/2019,12
41,20,130,80,52,30,17,668,949,01/07/2019,13
192,150,309,270,127,100,35,1007,619,01/07/2019,8
283,200,562,490,260,220,80,1319,714,01/07/2019,9
99,70,197,170,87,70,28,564,909,01/07/2019,10
155,100,254,170,104,60,29,952,619,01/07/2019,11
-190,-150,86,100,154,190,49,1832,661,01/07/2019,1
511,530,904,1140,364,450,127,2654,650,01/07/2019,2
-217,-150,200,250,238,290,78,2797,909,01/07/2019,3
230,170,527,510,266,250,74,1819,213,01/07/2019,4
62,60,384,370,162,150,147,943,408,01/07/2019,5
357,260,672,650,291,270,96,1742,562,01/07/2019,6
356,190,672,460,291,190,96,1742,702,01/07/2019,11
232,130,527,360,266,170,74,1819,702,01/07/2019,12
-522,-250,27,0,270,170,102,5230,775,01/07/2019,13
62,70,384,340,162,130,147,943,702,01/07/2019,8
287,200,562,490,238,200,78,1190,702,01/07/2019,9
207,150,373,330,154,130,49,833,702,01/07/2019,10
-1,20,81,100,36,40,13,252,775,01/07/2019,2
12,30,74,90,34,40,10,1010,702,01/07/2019,3
44,30,43,40,0,0,0,559,775,01/07/2019,4
23,20,60,50,25,20,7,854,702,01/07/2019,5
17,20,49,40,20,10,5,808,775,01/07/2019,6
12,10,44,20,18,10,5,486,503,01/07/2019,11
144,80,283,190,114,70,37,822,541,01/07/2019,12
178,90,333,220,141,90,43,692,541,01/07/2019,13
33,40,73,60,30,20,8,829,503,01/07/2019,8
37,30,93,80,41,30,13,592,503,01/07/2019,9
-14,20,94,110,39,40,36,517,503,01/07/2019,1
0,20,93,110,39,40,12,478,541,01/07/2019,2
25,40,84,100,34,40,10,432,541,01/07/2019,3
17,30,114,110,51,40,19,419,971,01/07/2019,4
28,30,109,100,47,40,15,420,503,01/07/2019,5
112,90,288,270,145,130,40,1304,503,01/07/2019,6
40,30,103,70,39,20,12,380,360,01/07/2019,11
28,30,89,60,36,20,11,462,509,01/07/2019,12
-7,0,112,70,47,30,42,622,360,01/07/2019,13
104,80,223,190,90,70,29,1148,425,01/07/2019,8
51,50,98,80,40,30,11,843,425,01/07/2019,9
104,120,209,260,86,100,27,463,253,01/07/2019,2
43,100,294,370,124,150,112,717,206,01/07/2019,3
50,50,114,110,50,40,16,587,206,01/07/2019,4
25,20,132,120,59,50,22,403,360,01/07/2019,5
77,70,187,180,86,80,26,1081,360,01/07/2019,6
113,80,288,250,145,120,40,1292,719,01/08/2019,8
-14,0,88,70,37,30,33,513,719,01/08/2019,9
28,30,107,90,46,30,15,415,303,01/08/2019,10
12,10,108,90,49,40,18,414,720,01/08/2019,11
22,20,90,80,41,30,12,1046,720,01/08/2019,12
73,50,154,130,68,50,22,587,720,01/08/2019,13
184,140,298,310,123,130,34,941,720,01/08/2019,1
54,50,119,120,52,50,17,554,970,01/08/2019,2
199,160,320,330,132,130,36,994,720,01/08/2019,3
145,130,243,280,100,110,28,598,719,01/08/2019,5
41,50,130,150,52,60,17,662,720,01/08/2019,6
182,140,298,260,123,100,34,941,815,01/08/2019,8
54,40,119,100,52,40,17,554,312,01/08/2019,9
197,140,320,280,132,110,36,994,312,01/08/2019,10
145,100,243,210,100,80,28,598,312,01/08/2019,11
41,30,130,110,52,40,17,662,815,01/08/2019,12
225,190,463,490,196,200,64,1167,224,01/08/2019,2
207,170,373,390,154,160,49,817,309,01/08/2019,3
362,340,681,810,295,340,97,1714,773,01/08/2019,5
230,220,527,620,266,300,74,1797,847,01/08/2019,6
362,250,681,600,295,250,97,1714,515,01/08/2019,8
208,150,373,330,154,130,49,817,515,01/08/2019,9
230,150,527,460,266,220,74,1797,319,01/08/2019,11
286,180,626,550,284,240,107,1809,515,01/08/2019,12
26,30,62,60,25,20,7,851,319,01/08/2019,1
21,20,89,90,41,40,12,1007,319,01/08/2019,2
1,10,32,30,14,10,4,602,641,01/08/2019,3
25,30,57,60,23,20,6,806,563,01/08/2019,5
43,40,43,50,0,0,0,516,563,01/08/2019,6
3,20,150,130,63,50,57,332,636,01/08/2019,8
-57,-20,138,120,120,100,37,1439,816,01/08/2019,9
26,30,104,90,45,30,14,253,573,01/08/2019,11
-12,-10,64,50,29,20,11,215,314,01/08/2019,12
1,0,85,70,38,30,14,248,573,01/08/2019,13
37,40,159,160,72,70,27,606,660,01/08/2019,2
33,30,109,110,50,50,15,1064,417,01/08/2019,3
40,40,82,90,34,30,9,890,636,01/08/2019,5
39,50,79,90,32,30,8,841,573,01/08/2019,6
12,20,41,30,16,10,4,484,513,01/08/2019,8
22,30,55,40,22,10,6,865,513,01/08/2019,9
142,100,283,250,114,90,37,810,614,01/08/2019,11
142,100,275,240,116,90,35,678,419,01/08/2019,12
11,20,108,120,49,50,18,414,216,01/08/2019,6
26,40,107,110,46,40,15,415,419,01/08/2019,1
26,30,84,80,34,30,10,428,330,01/08/2019,2
-15,10,88,90,37,30,33,513,513,01/08/2019,3
112,120,288,340,145,160,40,1292,513,01/08/2019,5
57,50,125,110,47,40,14,366,414,01/08/2019,8
87,70,153,130,63,50,17,864,262,01/08/2019,9
28,10,89,70,36,30,11,458,715,01/08/2019,11
-10,10,104,90,44,30,39,617,715,01/08/2019,12
25,30,68,80,30,30,9,581,262,01/08/2019,6
29,30,139,140,63,60,23,397,414,01/08/2019,1
48,60,314,330,133,140,120,705,920,01/08/2019,2
101,90,229,240,99,100,32,565,715,01/08/2019,3
97,100,224,260,103,110,31,1073,715,01/08/2019,5
39,30,159,120,72,50,27,606,959,01/08/2019,9
33,30,109,80,50,30,15,1064,475,01/08/2019,10
39,40,82,80,34,30,9,890,959,01/08/2019,11
17,20,47,50,19,20,5,811,203,01/08/2019,13
-11,10,104,100,44,40,39,617,475,01/08/2019,5
22,20,97,90,42,40,13,384,203,01/08/2019,6
104,90,223,210,90,80,29,1139,203,01/08/2019,2
25,20,68,50,30,20,9,581,786,01/08/2019,8
28,30,139,100,63,40,23,397,727,01/08/2019,9
97,70,224,170,103,70,31,1073,850,01/08/2019,10
61,60,113,120,46,40,12,880,954,01/08/2019,11
87,80,153,160,63,60,17,864,904,01/08/2019,13
48,60,314,310,133,120,120,705,941,01/08/2019,5
101,80,229,220,99,90,32,565,904,01/08/2019,6
144,120,283,270,114,100,37,810,954,01/08/2019,2
141,100,275,260,116,110,35,678,561,01/08/2019,3
12,20,108,80,49,30,18,414,978,01/08/2019,9
22,20,55,50,22,20,6,865,508,01/08/2019,11
12,20,41,40,16,10,4,484,781,01/08/2019,13
8,20,104,100,37,30,33,540,339,01/08/2019,5
113,100,288,280,145,130,40,1292,857,01/08/2019,7
777,560,658,630,52,40,17,-2033,617,01/08/2019,2
1,10,85,60,38,20,14,248,603,01/08/2019,9
28,30,62,60,25,20,7,851,603,01/08/2019,11
43,30,43,40,0,0,0,516,603,01/08/2019,13
1,10,150,140,63,60,57,332,603,01/08/2019,5
-12,0,64,60,29,20,11,215,603,01/08/2019,7
66,70,150,140,61,50,19,322,603,01/08/2019,1
61,60,159,150,64,60,21,460,603,01/08/2019,2
316,180,647,500,284,210,107,1565,212,01/08/2019,9
-420,-230,123,90,311,230,96,3422,718,01/08/2019,10
199,170,320,340,132,130,36,994,646,01/08/2019,11
184,150,298,320,123,130,34,941,716,01/08/2019,12
145,130,243,260,100,100,28,598,845,01/08/2019,13
-392,-260,77,70,173,160,156,2615,212,01/08/2019,5
247,190,538,530,266,250,74,1319,585,01/08/2019,7
508,370,902,860,364,340,127,2617,914,01/08/2019,2
84,70,174,170,77,70,25,581,504,01/08/2019,8
39,40,159,150,72,60,27,606,225,01/08/2019,9
63,60,117,140,48,60,13,839,504,01/08/2019,2
87,100,153,190,63,70,17,864,985,01/08/2019,3
-10,10,104,90,44,30,39,-508,337,01/08/2019,4
57,40,125,100,47,40,14,366,318,01/08/2019,5
29,20,89,70,36,30,11,458,504,01/08/2019,6
26,30,62,60,25,20,7,851,505,01/08/2019,8
21,20,89,80,41,30,12,1007,505,01/08/2019,9
61,70,159,200,64,80,21,460,505,01/08/2019,2
-58,-30,138,170,120,150,37,1439,505,01/08/2019,3
-11,0,64,50,29,20,11,-347,505,01/08/2019,4
3,0,150,120,63,50,57,332,505,01/08/2019,5
25,30,104,90,45,30,14,253,505,01/08/2019,6
28,20,139,130,63,60,23,397,918,01/08/2019,8
47,60,314,310,133,120,120,705,405,01/08/2019,9
73,80,154,190,68,80,22,587,580,01/08/2019,2
22,30,55,60,22,20,6,865,918,01/08/2019,3
141,100,275,230,116,90,35,-1278,918,01/08/2019,4
14,20,41,30,16,10,4,484,580,01/08/2019,5
142,100,283,240,114,90,37,810,580,01/08/2019,6
26,30,107,100,46,40,15,415,817,01/08/2019,8
26,30,84,80,34,30,10,428,210,01/08/2019,9
345,340,672,840,311,390,96,1296,940,01/08/2019,2
54,70,119,150,52,60,17,554,469,01/08/2019,3
41,40,130,110,52,40,17,-587,817,01/08/2019,4
184,120,298,250,123,100,34,941,210,01/08/2019,5
145,110,243,210,100,80,28,598,469,01/08/2019,6
3,10,150,100,63,40,57,332,435,01/08/2019,11
26,30,104,70,45,20,14,253,435,01/08/2019,12
-12,10,64,40,29,10,11,215,435,01/08/2019,13
68,60,150,130,61,50,19,322,435,01/08/2019,8
61,60,159,140,64,50,21,460,435,01/08/2019,9
-57,-30,138,120,120,100,37,1439,801,01/08/2019,10
33,40,109,130,50,60,15,1064,435,01/08/2019,1
21,40,97,120,42,50,13,384,435,01/08/2019,2
37,60,159,200,72,90,27,606,801,01/08/2019,3
39,30,79,70,32,30,8,841,435,01/08/2019,4
86,60,174,160,77,70,25,581,435,01/08/2019,5
39,30,82,70,34,30,9,890,435,01/08/2019,6
184,100,298,200,123,80,34,941,805,01/08/2019,11
145,90,243,160,100,60,28,598,760,01/08/2019,12
41,20,130,80,52,30,17,662,650,01/08/2019,13
197,140,320,280,132,110,36,994,916,01/08/2019,8
344,240,672,590,311,260,96,1296,818,01/08/2019,9
52,40,119,100,52,40,17,554,213,01/08/2019,10
-192,-150,86,100,154,190,49,2105,858,01/08/2019,1
508,520,902,1130,364,450,127,2617,213,01/08/2019,2
-189,-140,165,200,196,240,64,3139,530,01/08/2019,3
230,170,527,510,266,250,74,1797,213,01/08/2019,4
69,60,408,390,173,160,156,927,951,01/08/2019,5
362,250,681,650,295,280,97,1714,909,01/08/2019,6
362,190,681,460,295,190,97,1714,702,01/08/2019,11
230,130,527,360,266,170,74,1797,702,01/08/2019,12
-558,-260,21,0,284,180,107,5807,775,01/08/2019,13
68,70,408,360,173,140,156,927,702,01/08/2019,8
225,170,463,410,196,160,64,1167,775,01/08/2019,9
207,150,373,330,154,130,49,817,775,01/08/2019,10
1,20,85,100,38,40,14,248,775,01/08/2019,2
22,30,89,110,41,50,12,1007,702,01/08/2019,3
44,30,43,40,0,0,0,516,775,01/08/2019,4
26,30,62,60,25,20,7,851,702,01/08/2019,5
23,20,57,50,23,20,6,806,775,01/08/2019,6
12,10,41,20,16,10,4,484,541,01/08/2019,11
144,80,283,190,114,70,37,810,541,01/08/2019,12
141,70,275,180,116,70,35,678,503,01/08/2019,13
26,30,61,50,25,20,7,826,971,01/08/2019,8
73,60,154,130,68,50,22,587,541,01/08/2019,9
-15,20,88,110,37,40,33,513,971,01/08/2019,1
11,40,113,140,47,50,15,474,971,01/08/2019,2
26,40,84,100,34,40,10,428,503,01/08/2019,3
12,20,108,100,49,40,18,414,541,01/08/2019,4
26,30,107,100,46,40,15,415,971,01/08/2019,5
112,90,288,270,145,130,40,1292,541,01/08/2019,6
58,30,125,80,47,30,14,366,425,01/08/2019,11
28,30,89,60,36,20,11,458,206,01/08/2019,12
-11,10,104,70,44,20,39,617,253,01/08/2019,13
104,80,223,190,90,70,29,1139,253,01/08/2019,8
62,50,117,100,48,40,13,839,360,01/08/2019,9
105,120,209,260,86,100,27,454,425,01/08/2019,2
47,100,314,390,133,160,120,705,360,01/08/2019,3
23,30,68,60,30,20,9,581,425,01/08/2019,4
28,20,139,130,63,60,23,397,360,01/08/2019,5
98,90,224,210,103,90,31,1073,425,01/08/2019,6
129,90,330,270,155,130,43,1280,303,01/09/2019,8
-3,20,134,110,52,40,47,509,970,01/09/2019,9
40,40,133,110,53,40,17,410,720,01/09/2019,10
10,10,109,80,45,30,17,409,719,01/09/2019,11
37,20,120,90,51,40,15,1042,719,01/09/2019,12
70,50,149,120,61,50,20,579,719,01/09/2019,13
199,140,322,310,123,130,34,928,970,01/09/2019,1
62,50,141,130,58,60,19,548,303,01/09/2019,2
157,120,261,250,100,100,28,981,720,01/09/2019,3
125,110,212,230,81,90,22,588,719,01/09/2019,5
58,60,160,170,60,60,19,656,970,01/09/2019,6
197,140,322,260,123,100,34,928,312,01/09/2019,8
64,50,141,110,58,40,19,548,312,01/09/2019,9
157,110,261,210,100,80,28,981,773,01/09/2019,10
125,80,212,170,81,60,22,588,630,01/09/2019,11
59,40,160,130,60,50,19,656,630,01/09/2019,12
191,140,412,400,162,170,53,1148,630,01/09/2019,2
171,140,318,310,122,120,39,801,847,01/09/2019,3
326,280,628,690,253,290,83,1686,309,01/09/2019,5
230,210,531,580,249,280,69,1775,773,01/09/2019,6
326,210,628,510,253,210,83,1686,319,01/09/2019,8
171,120,318,260,122,100,39,801,515,01/09/2019,9
230,140,531,430,249,210,69,1775,563,01/09/2019,11
331,210,716,590,302,250,114,1783,641,01/09/2019,12
47,40,46,50,0,0,0,473,712,01/09/2019,6
19,20,51,50,19,20,5,848,319,01/09/2019,1
10,20,77,70,33,30,10,1003,515,01/09/2019,2
4,10,37,30,15,10,4,600,319,01/09/2019,3
27,30,62,60,23,20,6,803,319,01/09/2019,5
-10,10,113,90,44,30,40,325,314,01/09/2019,8
-65,-10,123,100,104,80,32,1574,573,01/09/2019,9
19,20,97,80,39,30,12,248,573,01/09/2019,11
-18,-10,58,40,24,20,9,212,660,01/09/2019,12
3,10,97,80,40,30,15,244,314,01/09/2019,13
40,50,84,90,32,30,8,837,314,01/09/2019,6
37,30,160,150,67,70,25,599,573,01/09/2019,2
50,50,145,140,62,60,19,1059,816,01/09/2019,3
61,50,115,120,44,50,12,886,573,01/09/2019,5
21,30,53,40,20,10,5,482,513,01/09/2019,8
34,40,77,60,29,20,8,862,614,01/09/2019,9
129,70,265,210,99,80,32,798,614,01/09/2019,11
120,80,245,200,96,80,29,666,234,01/09/2019,12
9,30,109,120,45,50,17,409,419,01/09/2019,6
42,50,133,130,53,50,17,410,216,01/09/2019,1
43,40,114,110,43,40,13,424,614,01/09/2019,2
-4,20,134,130,52,50,47,509,614,01/09/2019,3
129,130,330,360,155,170,43,1280,440,01/09/2019,5
79,70,161,130,57,40,17,349,262,01/09/2019,8
74,60,134,110,51,40,14,857,414,01/09/2019,9
46,30,120,90,46,30,14,454,608,01/09/2019,11
3,10,159,130,62,50,56,612,715,01/09/2019,12
31,30,81,80,33,30,10,577,715,01/09/2019,6
34,30,159,150,67,70,25,391,608,01/09/2019,1
24,40,238,230,93,90,84,692,715,01/09/2019,2
86,70,212,200,85,90,28,555,414,01/09/2019,3
79,80,194,210,83,90,25,1063,920,01/09/2019,5
36,20,160,110,67,50,25,599,203,01/09/2019,9
49,40,145,100,62,40,19,1059,203,01/09/2019,10
61,50,115,110,44,40,12,886,860,01/09/2019,11
25,30,61,60,23,20,6,809,959,01/09/2019,13
3,20,159,140,62,50,56,612,203,01/09/2019,5
34,40,120,110,48,40,15,380,959,01/09/2019,6
135,110,275,240,103,90,33,1130,203,01/09/2019,2
31,20,81,50,33,20,10,577,727,01/09/2019,8
36,20,159,110,67,50,25,391,305,01/09/2019,9
79,50,194,140,83,60,25,1063,754,01/09/2019,10
47,50,93,90,35,30,9,875,561,01/09/2019,11
73,60,134,130,51,50,14,857,754,01/09/2019,13
25,40,238,210,93,80,84,692,754,01/09/2019,5
86,70,212,190,85,80,28,555,941,01/09/2019,6
128,100,265,230,99,90,32,798,352,01/09/2019,2
120,80,245,210,96,90,29,666,321,01/09/2019,3
9,10,109,70,45,30,17,409,774,01/09/2019,9
34,30,77,70,29,30,8,862,617,01/09/2019,11
19,20,53,50,20,20,5,482,617,01/09/2019,13
-46,-10,104,90,52,40,47,520,857,01/09/2019,5
129,100,330,300,155,140,43,1280,774,01/09/2019,7
690,460,614,540,60,50,19,-2572,774,01/09/2019,2
3,10,97,70,40,30,15,244,603,01/09/2019,9
18,20,51,50,19,20,5,848,603,01/09/2019,11
46,30,46,40,0,0,0,473,603,01/09/2019,13
-10,10,113,100,44,40,40,325,603,01/09/2019,5
-18,0,58,50,24,20,9,212,603,01/09/2019,7
49,50,128,110,49,40,15,315,603,01/09/2019,1
50,50,148,130,55,50,18,453,603,01/09/2019,2
137,90,577,420,302,220,114,1518,845,01/09/2019,9
-353,-180,119,80,251,190,77,3948,845,01/09/2019,10
157,130,261,260,100,100,28,981,845,01/09/2019,11
197,150,322,320,123,130,34,928,518,01/09/2019,12
125,100,212,210,81,80,22,588,718,01/09/2019,13
-292,-180,72,60,121,110,110,2932,518,01/09/2019,5
332,240,604,550,249,230,69,1286,516,01/09/2019,7
463,320,842,750,316,300,110,2580,516,01/09/2019,2
82,60,169,150,69,60,22,572,337,01/09/2019,8
37,30,160,140,67,60,25,599,985,01/09/2019,9
68,60,127,140,48,60,13,834,318,01/09/2019,2
74,70,134,150,51,60,14,857,504,01/09/2019,3
3,0,159,120,62,50,56,-613,318,01/09/2019,4
79,60,161,120,57,40,17,349,337,01/09/2019,5
46,40,120,90,46,30,14,454,337,01/09/2019,6
19,20,51,40,19,10,5,848,505,01/09/2019,8
12,20,77,70,33,30,10,1003,505,01/09/2019,9
50,70,148,170,55,60,18,453,505,01/09/2019,2
-65,-40,123,140,104,130,32,1574,505,01/09/2019,3
-18,0,58,40,24,20,9,-412,505,01/09/2019,4
-12,10,113,90,44,30,40,325,505,01/09/2019,5
19,10,97,70,39,30,12,248,505,01/09/2019,6
36,30,159,140,67,60,25,391,580,01/09/2019,8
24,40,238,210,93,80,84,692,405,01/09/2019,9
70,80,149,170,61,70,20,579,580,01/09/2019,2
34,50,77,90,29,30,8,862,580,01/09/2019,3
122,80,245,190,96,80,29,-1555,918,01/09/2019,4
19,30,53,40,20,10,5,482,580,01/09/2019,5
129,80,265,210,99,80,32,798,405,01/09/2019,6
40,40,133,120,53,50,17,410,682,01/09/2019,8
42,30,114,100,43,40,13,424,469,01/09/2019,9
292,280,582,680,251,310,77,1268,281,01/09/2019,2
62,70,141,160,58,70,19,548,806,01/09/2019,3
58,40,160,120,60,50,19,-718,903,01/09/2019,4
199,120,322,250,123,100,34,928,713,01/09/2019,5
126,90,212,170,81,60,22,588,325,01/09/2019,6
-10,10,113,70,44,20,40,325,801,01/09/2019,11
18,20,97,60,39,20,12,248,435,01/09/2019,12
-19,0,58,30,24,10,9,212,435,01/09/2019,13
50,40,128,100,49,40,15,315,801,01/09/2019,8
50,50,148,120,55,40,18,453,435,01/09/2019,9
-67,-20,123,100,104,80,32,1574,435,01/09/2019,10
49,70,145,170,62,70,19,1059,435,01/09/2019,1
33,50,120,140,48,60,15,380,801,01/09/2019,2
36,50,160,180,67,80,25,599,435,01/09/2019,3
40,30,84,70,32,30,8,837,435,01/09/2019,4
83,60,169,150,69,60,22,572,801,01/09/2019,5
59,40,115,100,44,40,12,886,435,01/09/2019,6
199,100,322,200,123,80,34,928,310,01/09/2019,11
125,70,212,130,81,50,22,588,650,01/09/2019,12
58,40,160,100,60,30,19,656,530,01/09/2019,13
156,110,261,210,100,80,28,981,562,01/09/2019,8
291,200,582,480,251,210,77,1268,209,01/09/2019,9
64,50,141,110,58,40,19,548,818,01/09/2019,10
-110,-70,116,130,122,150,39,2378,714,01/09/2019,1
465,450,842,980,316,390,110,2580,562,01/09/2019,2
-178,-120,147,170,162,200,53,3421,818,01/09/2019,3
232,160,531,470,249,230,69,1775,310,01/09/2019,4
39,30,309,270,121,110,110,910,951,01/09/2019,5
326,220,628,560,253,240,83,1686,530,01/09/2019,6
328,170,628,400,253,160,83,1686,775,01/09/2019,11
232,110,531,330,249,160,69,1775,775,01/09/2019,12
-638,-280,20,0,302,190,114,6413,775,01/09/2019,13
39,40,309,250,121,100,110,910,702,01/09/2019,8
191,140,412,340,162,130,53,1148,702,01/09/2019,9
171,120,318,260,122,100,39,801,702,01/09/2019,10
3,20,97,110,40,50,15,244,775,01/09/2019,2
10,30,77,90,33,40,10,1003,702,01/09/2019,3
47,30,46,40,0,0,0,473,775,01/09/2019,4
18,20,51,40,19,10,5,848,702,01/09/2019,5
25,20,62,50,23,20,6,803,775,01/09/2019,6
19,20,53,30,20,10,5,482,541,01/09/2019,11
129,60,265,160,99,60,32,798,503,01/09/2019,12
120,60,245,150,96,60,29,666,971,01/09/2019,13
25,30,65,50,25,20,7,823,503,01/09/2019,8
70,50,149,120,61,50,20,579,541,01/09/2019,9
-4,30,134,150,52,60,47,509,503,01/09/2019,1
27,50,146,170,57,70,18,469,541,01/09/2019,2
42,50,114,130,43,50,13,424,503,01/09/2019,3
9,10,109,90,45,40,17,409,971,01/09/2019,4
42,40,133,120,53,50,17,410,503,01/09/2019,5
129,90,330,290,155,140,43,1280,971,01/09/2019,6
80,40,161,100,57,30,17,349,206,01/09/2019,11
46,30,120,70,46,30,14,454,509,01/09/2019,12
